Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    September 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
OLYMPIC TRUST                                                 NSAR-B      759829      1994-08-29  edgar/data/759829/0000759829-94-000004.txt          
OLYMPUS CAPITAL CORP /UT/                                     10-Q        707706      1994-08-15  edgar/data/707706/0000707706-94-000014.txt          
OLYMPUS CAPITAL CORP /UT/                                     8-K         707706      1994-08-01  edgar/data/707706/0000912057-94-002413.txt          
OLYMPUS CAPITAL CORP /UT/                                     SC 13D      707706      1994-08-10  edgar/data/707706/0000912057-94-002554.txt          
OLYMPUS CAPITAL CORP /UT/                                     SC 13D/A    707706      1994-07-29  edgar/data/707706/0000909518-94-000131.txt          
OLYMPUS CAPITAL CORP /UT/                                     SC 13D/A    707706      1994-08-04  edgar/data/707706/0000899140-94-000074.txt          
OLYMPUS CAPITAL CORP /UT/                                     SC 13D/A    707706      1994-08-05  edgar/data/707706/0000912057-94-002511.txt          
OM GROUP INC                                                  SC 13G      899723      1994-09-09  edgar/data/899723/0000315066-94-001545.txt          
OMEGA HEALTHCARE INVESTORS INC                                S-4         888491      1994-08-24  edgar/data/888491/0000950144-94-001568.txt          
OMI CORP                                                      10-Q        732780      1994-08-12  edgar/data/732780/0000732780-94-000013.txt          
OMNI INVESTMENT FUND                                          NSAR-A      765924      1994-08-25  edgar/data/765924/0000765924-94-000002.txt          
OMNICOM GROUP INC                                             10-Q        29989       1994-08-12  edgar/data/29989/0000891092-94-000042.txt           
OMNICOM GROUP INC                                             S-3         29989       1994-08-02  edgar/data/29989/0000908230-94-000008.txt           
OMNICOM GROUP INC                                             S-3         29989       1994-08-26  edgar/data/29989/0000908230-94-000012.txt           
ONE FUND INC                                                  NSAR-B      887605      1994-09-07  edgar/data/887605/0000887605-94-000004.txt          
ONE VALLEY BANCORP OF WEST VIRGINIA INC                       10-Q        351616      1994-08-12  edgar/data/351616/0000351616-94-000012.txt          
ONEIDA LTD                                                    10-Q        74585       1994-09-13  edgar/data/74585/0000074585-94-000012.txt           
ONEOK INC                                                     10-Q        74154       1994-07-07  edgar/data/74154/0000074154-94-000016.txt           
ONEOK INC                                                     8-K         74154       1994-08-11  edgar/data/74154/0000074154-94-000019.txt           
ONEOK INC                                                     S-8 POS     74154       1994-09-16  edgar/data/74154/0000074154-94-000024.txt           
OPPENHEIMER & CO INC                                          15-15D      728848      1994-07-25  edgar/data/728848/0000909518-94-000126.txt          
OPPENHEIMER ASSET ALLOCATION FUND                             485B24E     729968      1994-09-09  edgar/data/729968/0000729968-94-000016.txt          
OPPENHEIMER ASSET ALLOCATION FUND                             N-30D       729968      1994-09-02  edgar/data/729968/0000950123-94-001465.txt          
OPPENHEIMER CALIFORNIA TAX EXEMPT FUND                        N-30D       837441      1994-08-31  edgar/data/837441/0000912057-94-002919.txt          
OPPENHEIMER CALIFORNIA TAX EXEMPT FUND                        N-30D/A     837441      1994-09-07  edgar/data/837441/0000912057-94-002962.txt          
OPPENHEIMER CALIFORNIA TAX EXEMPT FUND                        NSAR-A      837441      1994-09-01  edgar/data/837441/0000837441-94-000010.txt          
OPPENHEIMER CASH RESERVES/CO/                                 485B24E     836423      1994-09-09  edgar/data/836423/0000836423-94-000009.txt          
OPPENHEIMER CASH RESERVES/CO/                                 N-30D       836423      1994-08-31  edgar/data/836423/0000912057-94-002916.txt          
OPPENHEIMER CASH RESERVES/CO/                                 N-30D/A     836423      1994-09-07  edgar/data/836423/0000912057-94-002960.txt          
OPPENHEIMER CASH RESERVES/CO/                                 NSAR-A      836423      1994-08-31  edgar/data/836423/0000836423-94-000008.txt          
OPPENHEIMER DISCOVERY FUND                                    497         777547      1994-07-21  edgar/data/777547/0000777547-94-000014.txt          
OPPENHEIMER DISCOVERY FUND                                    497         777547      1994-09-16  edgar/data/777547/0000777547-94-000015.txt          
OPPENHEIMER EQUITY INCOME FUND INC                            24F-2NT     45156       1994-08-30  edgar/data/45156/0000045156-94-000005.txt           
OPPENHEIMER EQUITY INCOME FUND INC                            485B24E     45156       1994-09-09  edgar/data/45156/0000045156-94-000008.txt           
OPPENHEIMER EQUITY INCOME FUND INC                            N-30D       45156       1994-08-31  edgar/data/45156/0000912057-94-002914.txt           
OPPENHEIMER EQUITY INCOME FUND INC                            N-30D/A     45156       1994-09-07  edgar/data/45156/0000912057-94-002966.txt           
OPPENHEIMER EQUITY INCOME FUND INC                            NSAR-B      45156       1994-09-01  edgar/data/45156/0000045156-94-000007.txt           
OPPENHEIMER FUND                                              24F-2NT     74661       1994-08-30  edgar/data/74661/0000074661-94-000010.txt           
OPPENHEIMER FUND                                              485APOS     74661       1994-08-19  edgar/data/74661/0000074661-94-000009.txt           
OPPENHEIMER FUND                                              497         74661       1994-07-21  edgar/data/74661/0000074661-94-000007.txt           
OPPENHEIMER FUND                                              497         74661       1994-07-29  edgar/data/74661/0000074661-94-000008.txt           
OPPENHEIMER FUND                                              N-30D       74661       1994-09-02  edgar/data/74661/0000950123-94-001468.txt           
OPPENHEIMER FUND                                              NSAR-B      74661       1994-09-01  edgar/data/74661/0000074661-94-000012.txt           
OPPENHEIMER FUND                                              NSAR-B/A    74661       1994-09-07  edgar/data/74661/0000074661-94-000013.txt           
OPPENHEIMER GLOBAL BIO TECH FUND                              485APOS     824610      1994-07-18  edgar/data/824610/0000824610-94-000012.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              485APOS     824610      1994-07-19  edgar/data/824610/0000824610-94-000013.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              485B24F     824610      1994-09-19  edgar/data/824610/0000824610-94-000025.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              485BPOS     824610      1994-09-19  edgar/data/824610/0000824610-94-000024.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              497         824610      1994-07-08  edgar/data/824610/0000824610-94-000011.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              497         824610      1994-08-19  edgar/data/824610/0000824610-94-000019.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              497         824610      1994-08-19  edgar/data/824610/0000824610-94-000020.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              497         824610      1994-09-23  edgar/data/824610/0000824610-94-000028.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              497         824610      1994-09-29  edgar/data/824610/0000824610-94-000030.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              DEF 14A     824610      1994-08-10  edgar/data/824610/0000824610-94-000015.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              DEFA14A     824610      1994-08-19  edgar/data/824610/0000824610-94-000017.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              DEFA14A     824610      1994-08-19  edgar/data/824610/0000824610-94-000018.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              DEFA14A     824610      1994-08-29  edgar/data/824610/0000824610-94-000022.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              N14AE24     824610      1994-08-16  edgar/data/824610/0000824610-94-000016.txt          
OPPENHEIMER GLOBAL BIO TECH FUND                              PRE 14A     824610      1994-07-20  edgar/data/824610/0000824610-94-000014.txt          
OPPENHEIMER GLOBAL ENVIRONMENT FUND                           497         857636      1994-07-08  edgar/data/857636/0000857636-94-000011.txt          
OPPENHEIMER GLOBAL FUND                                       497         74658       1994-09-28  edgar/data/74658/0000074658-94-000017.txt           
OPPENHEIMER GLOBAL FUND                                       497         74658       1994-09-28  edgar/data/74658/0000850134-94-000013.txt           
OPPENHEIMER GLOBAL GROWTH & INCOME FUND                       497         861457      1994-09-28  edgar/data/861457/0000861457-94-000010.txt          
OPPENHEIMER GLOBAL GROWTH & TREASURY SECURITIES TRUST SER 1   497J        926707      1994-09-23  edgar/data/926707/0000875626-94-000928.txt          
OPPENHEIMER GLOBAL GROWTH & TREASURY SECURITIES TRUST SER 1   S-6EL24     926707      1994-08-02  edgar/data/926707/0000875626-94-000761.txt          
OPPENHEIMER GLOBAL GROWTH & TREASURY SECURITIES TRUST SER 1   S-6EL24/A   926707      1994-08-11  edgar/data/926707/0000875626-94-000808.txt          
OPPENHEIMER GLOBAL GROWTH & TREASURY SECURITIES TRUST SER 1   S-6EL24/A   926707      1994-09-22  edgar/data/926707/0000875626-94-000925.txt          
OPPENHEIMER GOLD & SPECIAL MINERALS FUND                      24F-2NT     716836      1994-08-30  edgar/data/716836/0000716836-94-000007.txt          
OPPENHEIMER GOLD & SPECIAL MINERALS FUND                      485APOS     716836      1994-09-02  edgar/data/716836/0000716836-94-000015.txt          
OPPENHEIMER GOLD & SPECIAL MINERALS FUND                      497         716836      1994-08-03  edgar/data/716836/0000716836-94-000006.txt          
OPPENHEIMER GOLD & SPECIAL MINERALS FUND                      N-30D       716836      1994-09-02  edgar/data/716836/0000950123-94-001472.txt          
OPPENHEIMER GOLD & SPECIAL MINERALS FUND                      NSAR-B      716836      1994-09-01  edgar/data/716836/0000716836-94-000009.txt          
OPPENHEIMER GOLD & SPECIAL MINERALS FUND                      NSAR-B/A    716836      1994-09-07  edgar/data/716836/0000716836-94-000017.txt          
OPPENHEIMER GROUP INC                                         SC 13G/A    793698      1994-08-08  edgar/data/793698/0000793698-94-000050.txt          
OPPENHEIMER HIGH YIELD FUND INC                               24F-2NT     276195      1994-08-30  edgar/data/276195/0000276195-94-000015.txt          
OPPENHEIMER HIGH YIELD FUND INC                               485APOS     276195      1994-08-25  edgar/data/276195/0000276195-94-000014.txt          
OPPENHEIMER HIGH YIELD FUND INC                               485B24E     276195      1994-09-09  edgar/data/276195/0000276195-94-000020.txt          
OPPENHEIMER HIGH YIELD FUND INC                               N-30D       276195      1994-08-31  edgar/data/276195/0000912057-94-002918.txt          
OPPENHEIMER HIGH YIELD FUND INC                               N-30D/A     276195      1994-09-07  edgar/data/276195/0000912057-94-002977.txt          
OPPENHEIMER HIGH YIELD FUND INC                               NSAR-B      276195      1994-09-01  edgar/data/276195/0000276195-94-000017.txt          
OPPENHEIMER HIGH YIELD FUND INC                               NSAR-B/A    276195      1994-09-06  edgar/data/276195/0000276195-94-000019.txt          
OPPENHEIMER INTEGRITY FUNDS                                   485B24E     701265      1994-09-09  edgar/data/701265/0000701265-94-000012.txt          
OPPENHEIMER INTEGRITY FUNDS                                   N-30D       701265      1994-08-31  edgar/data/701265/0000912057-94-002911.txt          
OPPENHEIMER INTEGRITY FUNDS                                   N-30D       701265      1994-09-02  edgar/data/701265/0000950123-94-001467.txt          
OPPENHEIMER INTEGRITY FUNDS                                   N-30D/A     701265      1994-09-07  edgar/data/701265/0000912057-94-002968.txt          
OPPENHEIMER INTEGRITY FUNDS                                   NSAR-A/A    701265      1994-09-01  edgar/data/701265/0000701265-94-000010.txt          
OPPENHEIMER LIMITED TERM GOVERNMENT FUND                      497         788303      1994-08-04  edgar/data/788303/0000788303-94-000014.txt          
OPPENHEIMER LIMITED TERM GOVERNMENT FUND                      497         788303      1994-08-05  edgar/data/788303/0000788303-94-000015.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             24F-2NT     823483      1994-08-30  edgar/data/823483/0000823483-94-000007.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             485APOS     823483      1994-08-03  edgar/data/823483/0000823483-94-000006.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             485BPOS     823483      1994-09-30  edgar/data/823483/0000823483-94-000015.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             497         823483      1994-09-09  edgar/data/823483/0000823483-94-000013.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             497         823483      1994-09-12  edgar/data/823483/0000823483-94-000014.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             N-30D       823483      1994-08-31  edgar/data/823483/0000912057-94-002909.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             N-30D       823483      1994-08-31  edgar/data/823483/0000912057-94-002921.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             N-30D/A     823483      1994-09-07  edgar/data/823483/0000912057-94-002959.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             N-30D/A     823483      1994-09-07  edgar/data/823483/0000912057-94-002965.txt          
OPPENHEIMER MAIN STREET FUNDS INC                             NSAR-B/A    823483      1994-09-01  edgar/data/823483/0000823483-94-000009.txt          
OPPENHEIMER MANAGEMENT CORP                                   SC 13G/A    728889      1994-07-13  edgar/data/728889/0000728889-94-000043.txt          
OPPENHEIMER MONEY MARKET FUND INC                             485B24E     74673       1994-09-09  edgar/data/74673/0000074673-94-000009.txt           
OPPENHEIMER MONEY MARKET FUND INC                             N-30D       74673       1994-09-02  edgar/data/74673/0000950123-94-001464.txt           
OPPENHEIMER MONEY MARKET FUND INC                             NSAR-A      74673       1994-08-31  edgar/data/74673/0000074673-94-000008.txt           
OPPENHEIMER MULTI-STATE TAX-EXEMPT TRUST                      497         853593      1994-09-13  edgar/data/853593/0000853593-94-000020.txt          
OPPENHEIMER MULTI-STATE TAX-EXEMPT TRUST                      N-30D       853593      1994-08-31  edgar/data/853593/0000912057-94-002913.txt          
OPPENHEIMER MULTI-STATE TAX-EXEMPT TRUST                      N-30D       853593      1994-09-02  edgar/data/853593/0000950123-94-001473.txt          
OPPENHEIMER MULTI-STATE TAX-EXEMPT TRUST                      N-30D       853593      1994-09-02  edgar/data/853593/0000950123-94-001474.txt          
OPPENHEIMER MULTI-STATE TAX-EXEMPT TRUST                      N-30D/A     853593      1994-09-07  edgar/data/853593/0000912057-94-002963.txt          
OPPENHEIMER MULTI-STATE TAX-EXEMPT TRUST                      NSAR-A      853593      1994-08-31  edgar/data/853593/0000853593-94-000019.txt          
OPPENHEIMER NEW YORK TAX EXEMPT FUND                          497         748009      1994-09-09  edgar/data/748009/0000748009-94-000006.txt          
OPPENHEIMER SPECIAL FUND INC                                  24F-2NT     74676       1994-08-30  edgar/data/74676/0000074676-94-000009.txt           
OPPENHEIMER SPECIAL FUND INC                                  485APOS     74676       1994-08-22  edgar/data/74676/0000074676-94-000008.txt           
OPPENHEIMER SPECIAL FUND INC                                  485B24E     74676       1994-09-09  edgar/data/74676/0000074676-94-000012.txt           
OPPENHEIMER SPECIAL FUND INC                                  497         74676       1994-09-28  edgar/data/74676/0000074676-94-000013.txt           
OPPENHEIMER SPECIAL FUND INC                                  497         74676       1994-09-28  edgar/data/74676/0000074676-94-000014.txt           
OPPENHEIMER SPECIAL FUND INC                                  N-30D       74676       1994-09-02  edgar/data/74676/0000950123-94-001469.txt           
OPPENHEIMER SPECIAL FUND INC                                  NSAR-B      74676       1994-09-01  edgar/data/74676/0000074676-94-000011.txt           
OPPENHEIMER STRATEGIC FUNDS TRUST                             497         850134      1994-07-20  edgar/data/850134/0000850134-94-000009.txt          
OPPENHEIMER STRATEGIC FUNDS TRUST                             497         850134      1994-09-19  edgar/data/850134/0000850134-94-000010.txt          
OPPENHEIMER STRATEGIC FUNDS TRUST                             497         850134      1994-09-28  edgar/data/850134/0000850134-94-000012.txt          
OPPENHEIMER TAX EXEMPT CASH RESERVES                          N-30D       836424      1994-08-31  edgar/data/836424/0000912057-94-002912.txt          
OPPENHEIMER TAX EXEMPT CASH RESERVES                          N-30D/A     836424      1994-09-07  edgar/data/836424/0000912057-94-002961.txt          
OPPENHEIMER TAX EXEMPT CASH RESERVES                          NSAR-A      836424      1994-09-01  edgar/data/836424/0000836424-94-000009.txt          
OPPENHEIMER TAX FREE BOND FUND                                N-30D       275857      1994-08-31  edgar/data/275857/0000912057-94-002915.txt          
OPPENHEIMER TAX FREE BOND FUND                                N-30D/A     275857      1994-09-07  edgar/data/275857/0000912057-94-002967.txt          
OPPENHEIMER TAX FREE BOND FUND                                NSAR-A      275857      1994-08-31  edgar/data/275857/0000275857-94-000015.txt          
OPPENHEIMER TIME FUND INC                                     24F-2NT     74679       1994-08-30  edgar/data/74679/0000074679-94-000016.txt           
OPPENHEIMER TIME FUND INC                                     485APOS     74679       1994-08-19  edgar/data/74679/0000074679-94-000015.txt           
OPPENHEIMER TIME FUND INC                                     485B24E     74679       1994-09-09  edgar/data/74679/0000074679-94-000018.txt           
OPPENHEIMER TIME FUND INC                                     497         74679       1994-07-12  edgar/data/74679/0000074679-94-000014.txt           
OPPENHEIMER TIME FUND INC                                     497         74679       1994-09-16  edgar/data/74679/0000074679-94-000019.txt           
OPPENHEIMER TIME FUND INC                                     N-30D       74679       1994-09-02  edgar/data/74679/0000950123-94-001470.txt           
OPPENHEIMER TIME FUND INC                                     NSAR-B      74679       1994-08-31  edgar/data/74679/0000074679-94-000017.txt           
OPPENHEIMER TOTAL RETURN FUND INC                             497         45147       1994-07-29  edgar/data/45147/0000045147-94-000015.txt           
OPPENHEIMER TOTAL RETURN FUND INC                             N-30D       45147       1994-08-31  edgar/data/45147/0000912057-94-002917.txt           
OPPENHEIMER TOTAL RETURN FUND INC                             N-30D/A     45147       1994-09-07  edgar/data/45147/0000912057-94-002964.txt           
OPPENHEIMER TOTAL RETURN FUND INC                             NSAR-A      45147       1994-09-01  edgar/data/45147/0000045147-94-000017.txt           
OPPENHEIMER U S GOVERNMENT TRUST                              24F-2NT     701382      1994-08-30  edgar/data/701382/0000701382-94-000009.txt          
OPPENHEIMER U S GOVERNMENT TRUST                              485APOS     701382      1994-08-24  edgar/data/701382/0000701382-94-000008.txt          
OPPENHEIMER U S GOVERNMENT TRUST                              485B24E     701382      1994-09-09  edgar/data/701382/0000701382-94-000013.txt          
OPPENHEIMER U S GOVERNMENT TRUST                              N-30D       701382      1994-09-02  edgar/data/701382/0000950123-94-001466.txt          
OPPENHEIMER VARIABLE ACCOUNT FUNDS                            497         752737      1994-07-28  edgar/data/752737/0000752737-94-000011.txt          
OPPENHEIMER VARIABLE ACCOUNT FUNDS                            497         752737      1994-09-14  edgar/data/752737/0000752737-94-000014.txt          
OPPENHEIMER VARIABLE ACCOUNT FUNDS                            497         752737      1994-09-16  edgar/data/752737/0000752737-94-000015.txt          
OPPENHEIMER VARIABLE ACCOUNT FUNDS                            DEFS14A     752737      1994-07-27  edgar/data/752737/0000752737-94-000010.txt          
OPPENHEIMER VARIABLE ACCOUNT FUNDS                            N-30D       752737      1994-09-02  edgar/data/752737/0000950117-94-000209.txt          
OPPENHEIMER VARIABLE ACCOUNT FUNDS                            NSAR-A      752737      1994-09-01  edgar/data/752737/0000752737-94-000012.txt          
OPPENHEIMER VARIABLE ACCOUNT FUNDS                            PRE 14A     752737      1994-07-07  edgar/data/752737/0000752737-94-000009.txt          
OPTICAL COATING LABORATORY INC                                10-Q        74697       1994-09-14  edgar/data/74697/0000074697-94-000002.txt           
OPTICAL RADIATION CORP                                        8-K         74702       1994-07-08  edgar/data/74702/0000074702-94-000014.txt           
OPTICAL RADIATION CORP                                        SC 13D/A    74702       1994-07-05  edgar/data/74702/0000899140-94-000058.txt           
ORACLE SYSTEMS CORP                                           10-K        777676      1994-07-27  edgar/data/777676/0000891618-94-000150.txt          
ORACLE SYSTEMS CORP                                           DEF 14A     777676      1994-09-09  edgar/data/777676/0000891618-94-000190.txt          
ORACLE SYSTEMS CORP                                           SC 13D      777676      1994-07-18  edgar/data/777676/0000891618-94-000145.txt          
ORACLE SYSTEMS CORP                                           SC 13D/A    777676      1994-07-21  edgar/data/777676/0000891618-94-000146.txt          
ORACLE SYSTEMS CORP                                           SC 13G      777676      1994-09-09  edgar/data/777676/0000315066-94-001546.txt          
ORANGE & ROCKLAND UTILITIES INC                               10-Q        74778       1994-08-11  edgar/data/74778/0000084613-94-000007.txt           
ORANGE & ROCKLAND UTILITIES INC                               8-K         74778       1994-07-18  edgar/data/74778/0000074778-94-000059.txt           
ORANGE & ROCKLAND UTILITIES INC                               8-K         74778       1994-08-25  edgar/data/74778/0000074778-94-000076.txt           
ORANGE CO INC /FL/                                            10-Q        4507        1994-08-12  edgar/data/4507/0000004507-94-000012.txt            
ORBITAL SCIENCES CORP /DE/                                    SC 13G/A    820736      1994-07-07  edgar/data/820736/0000315066-94-001336.txt          
ORBITAL SCIENCES CORP /DE/                                    SC 13G/A    820736      1994-07-07  edgar/data/820736/0000315066-94-001391.txt          
ORCHARD SUPPLY HARDWARE STORES CORP                           10-Q        896842      1994-09-14  edgar/data/896842/0000912057-94-003047.txt          
OREGON STEEL MILLS INC                                        10-Q        830260      1994-08-10  edgar/data/830260/0000830260-94-000018.txt          
ORI FUNDS INC                                                 NSAR-A      914037      1994-07-29  edgar/data/914037/0000914037-94-000001.txt          
ORIOLE HOMES CORP                                             10-Q        74928       1994-07-29  edgar/data/74928/0000950144-94-001383.txt           
ORION CAPITAL CORP                                            10-Q        74931       1994-08-05  edgar/data/74931/0000074931-94-000015.txt           
ORION CAPITAL CORP                                            424B3       74931       1994-08-16  edgar/data/74931/0000906416-94-000048.txt           
ORION CAPITAL CORP                                            S-3/A       74931       1994-07-15  edgar/data/74931/0000906416-94-000022.txt           
ORION CAPITAL CORP                                            S-3/A       74931       1994-07-29  edgar/data/74931/0000906416-94-000027.txt           
ORION CAPITAL CORP                                            S-3/A       74931       1994-08-10  edgar/data/74931/0000906416-94-000043.txt           
ORION PICTURES CORP                                           10-Q        35590       1994-07-15  edgar/data/35590/0000950142-94-000060.txt           
ORION PICTURES CORP                                           8-K         35590       1994-09-02  edgar/data/35590/0000950142-94-000074.txt           
ORNDA HEALTHCORP                                              424B1       719242      1994-08-18  edgar/data/719242/0000950144-94-001537.txt          
ORNDA HEALTHCORP                                              S-3         719242      1994-07-20  edgar/data/719242/0000950144-94-001349.txt          
ORNDA HEALTHCORP                                              S-3/A       719242      1994-08-02  edgar/data/719242/0000950144-94-001402.txt          
ORNDA HEALTHCORP                                              S-3/A       719242      1994-08-16  edgar/data/719242/0000950144-94-001517.txt          
ORYX ENERGY CO                                                10-Q        836442      1994-08-12  edgar/data/836442/0000836442-94-000004.txt          
OSHKOSH B GOSH INC                                            10-Q        75042       1994-08-08  edgar/data/75042/0000075042-94-000007.txt           
OSHKOSH TRUCK CORP                                            10-Q        775158      1994-08-09  edgar/data/775158/0000775158-94-000006.txt          
OSHMANS SPORTING GOODS INC                                    10-Q        75043       1994-09-12  edgar/data/75043/0000890566-94-000333.txt           
OSULLIVAN CORP                                                10-Q        75072       1994-08-09  edgar/data/75072/0000075072-94-000015.txt           
OTTER TAIL POWER CO                                           10-Q        75129       1994-08-12  edgar/data/75129/0000075129-94-000020.txt           
OUTBOARD MARINE CORP                                          10-Q        75149       1994-08-09  edgar/data/75149/0000075149-94-000016.txt           
OUTLET BROADCASTING INC                                       10-Q        804060      1994-08-15  edgar/data/804060/0000804060-94-000005.txt          
OUTLET COMMUNICATIONS INC                                     10-Q        803743      1994-08-15  edgar/data/803743/0000803743-94-000012.txt          
OUTLET COMMUNICATIONS INC                                     SC 13D/A    803743      1994-08-09  edgar/data/803743/0000950150-94-000576.txt          
OVERSEAS SHIPHOLDING GROUP INC                                10-Q        75208       1994-08-15  edgar/data/75208/0000075208-94-000017.txt           
OVITZ BRUCE                                                   SC 13D/A    923159      1994-08-18  edgar/data/923159/0000914760-94-000056.txt          
OWENS & MINOR INC/VA/                                         10-Q        75252       1994-08-10  edgar/data/75252/0000075252-94-000017.txt           
OWENS CORNING FIBERGLAS CORP                                  10-Q        75234       1994-08-12  edgar/data/75234/0000075234-94-000015.txt           
OWENS CORNING FIBERGLAS CORP                                  11-K        75234       1994-07-05  edgar/data/75234/0000075234-94-000011.txt           
OWENS CORNING FIBERGLAS CORP                                  424B3       75234       1994-09-30  edgar/data/75234/0000950130-94-001397.txt           
OWENS CORNING FIBERGLAS CORP                                  S-3         75234       1994-08-22  edgar/data/75234/0000950130-94-001245.txt           
OWENS CORNING FIBERGLAS CORP                                  S-3/A       75234       1994-09-30  edgar/data/75234/0000950130-94-001396.txt           
OWENS ILLINOIS INC /DE/                                       10-Q        812074      1994-08-15  edgar/data/812074/0000812074-94-000017.txt          
OXFORD HEALTH PLANS INC                                       SC 13G      865084      1994-08-05  edgar/data/865084/0000315066-94-001463.txt          
OXFORD HEALTH PLANS INC                                       SC 13G/A    865084      1994-07-07  edgar/data/865084/0000766524-94-000151.txt          
OXFORD INDUSTRIES INC                                         10-K        75288       1994-08-31  edgar/data/75288/0000075288-94-000012.txt           
OXFORD INDUSTRIES INC                                         DEF 14A     75288       1994-08-26  edgar/data/75288/0000950144-94-001592.txt           
PACCAR FINANCIAL CORP                                         10-Q        731288      1994-08-09  edgar/data/731288/0000891020-94-000121.txt          
PACCAR FINANCIAL CORP                                         424B3       731288      1994-07-15  edgar/data/731288/0000891020-94-000106.txt          
PACCAR FINANCIAL CORP                                         424B3       731288      1994-07-29  edgar/data/731288/0000891020-94-000115.txt          
PACCAR FINANCIAL CORP                                         424B3       731288      1994-09-15  edgar/data/731288/0000891020-94-000159.txt          
PACCAR INC                                                    10-Q        75362       1994-08-10  edgar/data/75362/0000891020-94-000123.txt           
PACHOLDER FUND INC                                            NSAR-A      837951      1994-08-26  edgar/data/837951/0000837951-94-000003.txt          
PACIFIC AMERICAN INCOME SHARES INC                            NSAR-A      75398       1994-08-26  edgar/data/75398/0000075398-94-000002.txt           
PACIFIC BELL                                                  10-Q        75641       1994-08-12  edgar/data/75641/0000075641-94-000004.txt           
PACIFIC CORINTHIAN VARIABLE FUND                              NSAR-A      355764      1994-08-26  edgar/data/355764/0000355764-94-000006.txt          
PACIFIC ENTERPRISES INC                                       10-Q        75527       1994-08-12  edgar/data/75527/0000075527-94-000008.txt           
PACIFIC GAS & ELECTRIC CO                                     10-Q        75488       1994-08-15  edgar/data/75488/0000075488-94-000024.txt           
PACIFIC GAS & ELECTRIC CO                                     8-K         75488       1994-07-07  edgar/data/75488/0000075488-94-000019.txt           
PACIFIC GAS & ELECTRIC CO                                     8-K         75488       1994-07-26  edgar/data/75488/0000075488-94-000021.txt           
PACIFIC GAS & ELECTRIC CO                                     8-K         75488       1994-08-04  edgar/data/75488/0000075488-94-000022.txt           
PACIFIC GAS & ELECTRIC CO                                     8-K         75488       1994-09-13  edgar/data/75488/0000075488-94-000025.txt           
PACIFIC GAS & ELECTRIC CO                                     8-K         75488       1994-09-22  edgar/data/75488/0000075488-94-000026.txt           
PACIFIC GAS & ELECTRIC CO                                     S-3D        75488       1994-07-07  edgar/data/75488/0000075488-94-000020.txt           
PACIFIC GATEWAY PROPERTIES INC                                10-Q        743443      1994-08-12  edgar/data/743443/0000743443-94-000010.txt          
PACIFIC GATEWAY PROPERTIES INC                                SC 13D/A    743443      1994-09-28  edgar/data/743443/0000919916-94-000010.txt          
PACIFIC LUMBER CO /DE/                                        10-Q        796838      1994-08-11  edgar/data/796838/0000900421-94-000033.txt          
PACIFIC SCIENTIFIC CO                                         10-Q        75608       1994-07-25  edgar/data/75608/0000892569-94-000200.txt           
PACIFIC TELECOM INC                                           10-Q        96977       1994-08-12  edgar/data/96977/0000096977-94-000015.txt           
PACIFIC TELECOM INC                                           S-8         96977       1994-07-01  edgar/data/96977/0000908159-94-000018.txt           
PACIFIC TELESIS GROUP                                         10-Q        732716      1994-08-12  edgar/data/732716/0000732716-94-000019.txt          
PACIFIC TELESIS GROUP                                         13F-E       732716      1994-08-09  edgar/data/732716/0000732716-94-000017.txt          
PACIFIC TELESIS GROUP                                         S-8         732716      1994-07-01  edgar/data/732716/0000732716-94-000016.txt          
PACIFICARE HEALTH SYSTEMS INC                                 10-Q        766456      1994-08-03  edgar/data/766456/0000912057-94-002464.txt          
PACIFICARE HEALTH SYSTEMS INC                                 POS AM      766456      1994-09-07  edgar/data/766456/0000912057-94-002979.txt          
PACIFICARE HEALTH SYSTEMS INC                                 S-3         766456      1994-08-31  edgar/data/766456/0000912057-94-002901.txt          
