Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    June 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
PRUDENTIAL FLEXIFUND                                          N-30D       811444      1994-04-11  edgar/data/811444/0000811444-94-000002.txt          
PRUDENTIAL GLOBAL FUND INC                                    485APOS     741350      1994-05-06  edgar/data/741350/0000950110-94-000163.txt          
PRUDENTIAL GLOBAL FUND INC                                    485APOS     741350      1994-06-30  edgar/data/741350/0000950110-94-000232.txt          
PRUDENTIAL GLOBAL FUND INC                                    DEFS14A     741350      1994-04-19  edgar/data/741350/0000950110-94-000141.txt          
PRUDENTIAL GLOBAL FUND INC                                    NSAR-A      741350      1994-06-29  edgar/data/741350/0000741350-94-000003.txt          
PRUDENTIAL GNMA FUND INC                                      485APOS     700662      1994-05-09  edgar/data/700662/0000912057-94-001614.txt          
PRUDENTIAL GNMA FUND INC                                      DEFS14A     700662      1994-04-28  edgar/data/700662/0000912057-94-001495.txt          
PRUDENTIAL GOVERNMENT SECURITIES TRUST                        497         355605      1994-04-06  edgar/data/355605/0000950007-94-000012.txt          
PRUDENTIAL GROWTH FUND INC                                    24F-2NT     717342      1994-04-29  edgar/data/717342/0000717342-94-000006.txt          
PRUDENTIAL GROWTH FUND INC                                    24F-2NT/A   717342      1994-05-02  edgar/data/717342/0000717342-94-000005.txt          
PRUDENTIAL GROWTH FUND INC                                    485APOS     717342      1994-05-13  edgar/data/717342/0000950007-94-000024.txt          
PRUDENTIAL GROWTH FUND INC                                    485BPOS     717342      1994-06-28  edgar/data/717342/0000950007-94-000026.txt          
PRUDENTIAL GROWTH FUND INC                                    DEFS14A     717342      1994-04-29  edgar/data/717342/0000950007-94-000018.txt          
PRUDENTIAL GROWTH FUND INC                                    N-30D       717342      1994-05-11  edgar/data/717342/0000717342-94-000009.txt          
PRUDENTIAL GROWTH FUND INC                                    NSAR-B/A    717342      1994-05-03  edgar/data/717342/0000717342-94-000008.txt          
PRUDENTIAL GROWTH OPPORTUNITY FUND                            485APOS     318531      1994-05-06  edgar/data/318531/0000912057-94-001604.txt          
PRUDENTIAL GROWTH OPPORTUNITY FUND                            DEFS14A     318531      1994-04-19  edgar/data/318531/0000912057-94-001399.txt          
PRUDENTIAL GROWTH OPPORTUNITY FUND                            N-30D       318531      1994-06-09  edgar/data/318531/0000318531-94-000002.txt          
PRUDENTIAL GROWTH OPPORTUNITY FUND                            NSAR-A      318531      1994-05-27  edgar/data/318531/0000318531-94-000001.txt          
PRUDENTIAL INSTITUTIONAL FUND                                 497         887991      1994-06-08  edgar/data/887991/0000950110-94-000219.txt          
PRUDENTIAL INSTITUTIONAL FUND                                 N-30D       887991      1994-06-13  edgar/data/887991/0000887991-94-000003.txt          
PRUDENTIAL INSTITUTIONAL FUND                                 NSAR-A      887991      1994-05-27  edgar/data/887991/0000887991-94-000002.txt          
PRUDENTIAL INSTITUTIONAL LIQUIDITY PORTFOLIO INC              24F-2NT     822337      1994-05-24  edgar/data/822337/0000822337-94-000001.txt          
PRUDENTIAL INSTITUTIONAL LIQUIDITY PORTFOLIO INC              485B24E     822337      1994-05-27  edgar/data/822337/0000950110-94-000209.txt          
PRUDENTIAL INSTITUTIONAL LIQUIDITY PORTFOLIO INC              497         822337      1994-06-03  edgar/data/822337/0000950110-94-000217.txt          
PRUDENTIAL INSTITUTIONAL LIQUIDITY PORTFOLIO INC              N-30D       822337      1994-06-14  edgar/data/822337/0000822337-94-000003.txt          
PRUDENTIAL INSTITUTIONAL LIQUIDITY PORTFOLIO INC              NSAR-B      822337      1994-05-27  edgar/data/822337/0000822337-94-000002.txt          
PRUDENTIAL INSURANCE CO OF AMERICA                            SC 13D/A    729057      1994-04-22  edgar/data/729057/0000950124-94-000790.txt          
PRUDENTIAL INSURANCE CO OF AMERICA                            SC 13G      729057      1994-04-01  edgar/data/729057/0000729057-94-000101.txt          
PRUDENTIAL INSURANCE CO OF AMERICA                            SC 13G      729057      1994-05-03  edgar/data/729057/0000729057-94-000104.txt          
PRUDENTIAL INSURANCE CO OF AMERICA                            SC 13G      729057      1994-06-10  edgar/data/729057/0000729057-94-000106.txt          
PRUDENTIAL INSURANCE CO OF AMERICA                            SC 13G/A    729057      1994-04-08  edgar/data/729057/0000729057-94-000102.txt          
PRUDENTIAL INSURANCE CO OF AMERICA                            SC 13G/A    729057      1994-04-08  edgar/data/729057/0000729057-94-000103.txt          
PRUDENTIAL INSURANCE CO OF AMERICA                            SC 13G/A    729057      1994-05-09  edgar/data/729057/0000729057-94-000105.txt          
PRUDENTIAL INTERMEDIATE GLOBAL INCOME FUND INC                485APOS     831015      1994-05-10  edgar/data/831015/0000950110-94-000181.txt          
PRUDENTIAL INTERMEDIATE GLOBAL INCOME FUND INC                DEFS14A     831015      1994-04-22  edgar/data/831015/0000950110-94-000152.txt          
PRUDENTIAL MULTI SECTOR FUND INC                              24F-2NT     860916      1994-06-28  edgar/data/860916/0000860916-94-000001.txt          
PRUDENTIAL MULTI SECTOR FUND INC                              485APOS     860916      1994-05-09  edgar/data/860916/0000950110-94-000170.txt          
PRUDENTIAL MULTI SECTOR FUND INC                              485APOS     860916      1994-05-11  edgar/data/860916/0000950110-94-000194.txt          
PRUDENTIAL MULTI SECTOR FUND INC                              497         860916      1994-05-24  edgar/data/860916/0000898733-94-000226.txt          
PRUDENTIAL MULTI SECTOR FUND INC                              DEFS14A     860916      1994-04-22  edgar/data/860916/0000950110-94-000148.txt          
PRUDENTIAL MULTI SECTOR FUND INC                              NSAR-B      860916      1994-06-29  edgar/data/860916/0000860916-94-000002.txt          
PRUDENTIAL MUNICIPAL BOND FUND                                24F-2NT     807394      1994-06-24  edgar/data/807394/0000807394-94-000001.txt          
PRUDENTIAL MUNICIPAL BOND FUND                                485APOS     807394      1994-05-09  edgar/data/807394/0000912057-94-001605.txt          
PRUDENTIAL MUNICIPAL BOND FUND                                DEFS14A     807394      1994-04-22  edgar/data/807394/0000912057-94-001441.txt          
PRUDENTIAL MUNICIPAL BOND FUND                                NSAR-B      807394      1994-06-30  edgar/data/807394/0000807394-94-000002.txt          
PRUDENTIAL MUNICIPAL SERIES FUND                              485APOS     746382      1994-05-12  edgar/data/746382/0000912057-94-001687.txt          
PRUDENTIAL MUNICIPAL SERIES FUND                              485APOS     746382      1994-06-30  edgar/data/746382/0000912057-94-002216.txt          
PRUDENTIAL MUNICIPAL SERIES FUND                              DEFS14A     746382      1994-04-29  edgar/data/746382/0000912057-94-001519.txt          
PRUDENTIAL MUNICIPAL SERIES FUND                              N-30D       746382      1994-05-10  edgar/data/746382/0000746382-94-000003.txt          
PRUDENTIAL MUNICIPAL SERIES FUND                              NSAR-A/A    746382      1994-05-03  edgar/data/746382/0000746382-94-000002.txt          
PRUDENTIAL NATIONAL MUNICIPALS FUND INC                       485APOS     314612      1994-05-06  edgar/data/314612/0000950130-94-000726.txt          
PRUDENTIAL NATIONAL MUNICIPALS FUND INC                       485APOS     314612      1994-06-30  edgar/data/314612/0000950130-94-000945.txt          
PRUDENTIAL NATIONAL MUNICIPALS FUND INC                       DEFS14A     314612      1994-04-19  edgar/data/314612/0000950130-94-000640.txt          
PRUDENTIAL PACIFIC GROWTH FUND INC                            485APOS     878535      1994-05-06  edgar/data/878535/0000950112-94-001213.txt          
PRUDENTIAL PACIFIC GROWTH FUND INC                            485APOS     878535      1994-06-30  edgar/data/878535/0000950112-94-001801.txt          
PRUDENTIAL PACIFIC GROWTH FUND INC                            DEFS14A     878535      1994-04-18  edgar/data/878535/0000950112-94-000954.txt          
PRUDENTIAL PACIFIC GROWTH FUND INC                            NSAR-A      878535      1994-06-29  edgar/data/878535/0000878535-94-000002.txt          
PRUDENTIAL SHORT TERM GLOBAL INCOME FUND INC                  485APOS     861002      1994-05-09  edgar/data/861002/0000950007-94-000022.txt          
PRUDENTIAL SHORT TERM GLOBAL INCOME FUND INC                  DEFS14A     861002      1994-04-15  edgar/data/861002/0000950007-94-000013.txt          
PRUDENTIAL SHORT TERM GLOBAL INCOME FUND INC                  NSAR-A      861002      1994-06-29  edgar/data/861002/0000861002-94-000002.txt          
PRUDENTIAL STRUCTURED MATURITY FUND INC                       485APOS     834126      1994-05-12  edgar/data/834126/0000950109-94-000813.txt          
PRUDENTIAL STRUCTURED MATURITY FUND INC                       485APOS     834126      1994-06-30  edgar/data/834126/0000950130-94-000941.txt          
PRUDENTIAL STRUCTURED MATURITY FUND INC                       DEFA14A     834126      1994-05-17  edgar/data/834126/0000950130-94-000789.txt          
PRUDENTIAL STRUCTURED MATURITY FUND INC                       DEFS14A     834126      1994-04-21  edgar/data/834126/0000950130-94-000651.txt          
PRUDENTIAL TAX FREE MONEY FUND                                497         311561      1994-05-10  edgar/data/311561/0000950110-94-000177.txt          
PRUDENTIAL U S GOVERNMENT FUND                                485APOS     782409      1994-05-05  edgar/data/782409/0000912057-94-001592.txt          
PRUDENTIAL U S GOVERNMENT FUND                                485APOS     782409      1994-06-30  edgar/data/782409/0000912057-94-002199.txt          
PRUDENTIAL U S GOVERNMENT FUND                                DEFS14A     782409      1994-04-15  edgar/data/782409/0000912057-94-001377.txt          
PRUDENTIAL U S GOVERNMENT FUND                                NSAR-A      782409      1994-06-29  edgar/data/782409/0000782409-94-000002.txt          
PRUDENTIAL UNIT TR INS TX EX SE 40 IN MULTISTATE TX EX SE 25  497         838823      1994-04-05  edgar/data/838823/0000898733-94-000116.txt          
PRUDENTIAL UNIT TRU TAX EX SE 13 INS MUL TAX EXE SER 13       485BPOS     785978      1994-05-20  edgar/data/785978/0000898733-94-000215.txt          
PRUDENTIAL UNIT TRU TAX EX SE 13 INS MUL TAX EXE SER 13       497J        785978      1994-06-03  edgar/data/785978/0000950162-94-000511.txt          
PRUDENTIAL UNIT TRUST INS TAX EX SE 14 IN MU TAX EX SE 11     497         779990      1994-04-05  edgar/data/779990/0000898733-94-000109.txt          
PRUDENTIAL UNIT TRUSTS CORPORATE HIGH YIELD SERIES 4          497         840201      1994-04-05  edgar/data/840201/0000898733-94-000115.txt          
PRUDENTIAL UNIT TRUSTS HIGH YIELD TAX EXEMPT SERIES 3         497         780002      1994-04-05  edgar/data/780002/0000898733-94-000111.txt          
PRUDENTIAL UNIT TRUSTS HIGH YIELD TAX EXEMPT SERIES 4         485BPOS     785983      1994-05-24  edgar/data/785983/0000898733-94-000233.txt          
PRUDENTIAL UNIT TRUSTS HIGH YIELD TAX EXEMPT SERIES 4         497J        785983      1994-06-03  edgar/data/785983/0000950162-94-000512.txt          
PRUDENTIAL UNIT TRUSTS HIGH YIELD TAX EXEMPT SERIES 7         485BPOS     803607      1994-05-24  edgar/data/803607/0000898733-94-000234.txt          
PRUDENTIAL UNIT TRUSTS HIGH YIELD TAX EXEMPT SERIES 7         497J        803607      1994-06-03  edgar/data/803607/0000950162-94-000514.txt          
PRUDENTIAL UNIT TRUSTS INS MULTISTATE TAX EXEMPT SERIES 12    497         784792      1994-04-05  edgar/data/784792/0000898733-94-000125.txt          
PRUDENTIAL UNIT TRUSTS INS TX EX SE 41 INS MULST TX EX SE 26  485BPOS     842167      1994-05-26  edgar/data/842167/0000898733-94-000245.txt          
PRUDENTIAL UNIT TRUSTS INS TX EX SE 41 INS MULST TX EX SE 26  497J        842167      1994-06-03  edgar/data/842167/0000950162-94-000508.txt          
PRUDENTIAL UNIT TRUSTS INSURED MULTISTATE TAX EXEMPT SR 19    485BPOS     803503      1994-05-26  edgar/data/803503/0000898733-94-000244.txt          
PRUDENTIAL UNIT TRUSTS INSURED MULTISTATE TAX EXEMPT SR 19    497J        803503      1994-06-03  edgar/data/803503/0000950162-94-000513.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 1            485BPOS     740116      1994-05-24  edgar/data/740116/0000898733-94-000232.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 1            497J        740116      1994-06-03  edgar/data/740116/0000950162-94-000510.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 15           485BPOS     783453      1994-04-26  edgar/data/783453/0000898733-94-000166.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 15           497J        783453      1994-05-05  edgar/data/783453/0000950162-94-000458.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 16/          485BPOS     785976      1994-06-21  edgar/data/785976/0000898733-94-000274.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 2            485BPOS     764063      1994-06-21  edgar/data/764063/0000898733-94-000275.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 22           497         803505      1994-04-05  edgar/data/803505/0000898733-94-000113.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 3            485BPOS     764210      1994-06-21  edgar/data/764210/0000898733-94-000276.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 32           497         822984      1994-04-05  edgar/data/822984/0000898733-94-000114.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 33           485BPOS     825071      1994-04-26  edgar/data/825071/0000898733-94-000167.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 33           497J        825071      1994-05-05  edgar/data/825071/0000950162-94-000457.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 34           485BPOS     826448      1994-05-20  edgar/data/826448/0000898733-94-000216.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 34           497J        826448      1994-06-03  edgar/data/826448/0000950162-94-000509.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 35           485BPOS     828682      1994-06-22  edgar/data/828682/0000898733-94-000278.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 40           497         835402      1994-04-05  edgar/data/835402/0000898733-94-000116.txt          
PRUDENTIAL UNIT TRUSTS INSURED TAX EXEMPT SERIES 41           497J        842164      1994-06-03  edgar/data/842164/0000950162-94-000508.txt          
PRUDENTIAL UNIT TRUSTS TAX EXEMPT SERIES 19                   485BPOS     803606      1994-04-26  edgar/data/803606/0000898733-94-000168.txt          
PRUDENTIAL UNIT TRUSTS TAX EXEMPT SERIES 19                   497J        803606      1994-05-05  edgar/data/803606/0000950162-94-000459.txt          
PRUDENTIAL UNIT TRUSTS TAX EXEMPT SERIES 19 INS TAX EX SE 23  485BPOS     806766      1994-04-26  edgar/data/806766/0000898733-94-000168.txt          
PRUDENTIAL UNIT TRUSTS TAX EXEMPT SERIES 19 INS TAX EX SE 23  497J        806766      1994-05-05  edgar/data/806766/0000950162-94-000459.txt          
PRUDENTIAL UNIT TRUSTS TAX EXEMPT SERIES 20                   485BPOS     804089      1994-06-22  edgar/data/804089/0000898733-94-000277.txt          
PRUDENTIAL UNIT TRUSTS TAX EXEMPT SERIES 20 INS TX EX SE 24   485BPOS     808014      1994-06-22  edgar/data/808014/0000898733-94-000277.txt          
PRUDENTIAL UTILITY FUND                                       485APOS     352665      1994-05-12  edgar/data/352665/0000950007-94-000023.txt          
PRUDENTIAL UTILITY FUND                                       485APOS     352665      1994-06-30  edgar/data/352665/0000950007-94-000029.txt          
PRUDENTIAL UTILITY FUND                                       DEFS14A     352665      1994-04-28  edgar/data/352665/0000950007-94-000017.txt          
PS GROUP INC                                                  10-Q        80966       1994-05-06  edgar/data/80966/0000080966-94-000003.txt           
PS GROUP INC                                                  DEF 14A     80966       1994-04-12  edgar/data/80966/0000898430-94-000270.txt           
PSI ENERGY INC                                                10-Q        81020       1994-05-13  edgar/data/81020/0000081020-94-000008.txt           
PSI ENERGY INC                                                8-K         81020       1994-05-20  edgar/data/81020/0000081020-94-000009.txt           
PSI RESOURCES INC                                             10-K/A      829966      1994-04-29  edgar/data/829966/0000829966-94-000006.txt          
PSI RESOURCES INC                                             10-Q        829966      1994-05-13  edgar/data/829966/0000829966-94-000012.txt          
PSI RESOURCES INC                                             8-K         829966      1994-05-20  edgar/data/829966/0000829966-94-000013.txt          
PSI RESOURCES INC                                             U-3A-2/A    829966      1994-04-29  edgar/data/829966/0000829966-94-000008.txt          
PSS INC                                                       10-Q        793322      1994-06-13  edgar/data/793322/0000912057-94-002035.txt          
PSS INC                                                       DEFA14A     793322      1994-06-23  edgar/data/793322/0000912057-94-002123.txt          
PUBLIC SERVICE CO OF NEW HAMPSHIRE                            10-Q        315256      1994-05-10  edgar/data/315256/0000315256-94-000005.txt          
PUBLIC SERVICE CO OF NEW HAMPSHIRE                            U-1/A       315256      1994-05-02  edgar/data/315256/0000906602-94-000029.txt          
PUBLIC SERVICE CO OF NEW HAMPSHIRE                            U-1/A       315256      1994-05-05  edgar/data/315256/0000906602-94-000032.txt          
PUBLIC SERVICE CO OF NEW HAMPSHIRE                            U-1/A       315256      1994-05-19  edgar/data/315256/0000906602-94-000034.txt          
PUBLIC SERVICE CO OF NEW HAMPSHIRE                            U-13-60     315256      1994-04-28  edgar/data/315256/0000315256-94-000003.txt          
PUBLIC SERVICE CO OF NEW MEXICO                               10-Q        81023       1994-05-16  edgar/data/81023/0000081023-94-000003.txt           
PUBLIC SERVICE ELECTRIC & GAS CO                              10-Q        81033       1994-05-13  edgar/data/81033/0000788784-94-000009.txt           
PUBLIC SERVICE ELECTRIC & GAS CO                              11-K        81033       1994-05-20  edgar/data/81033/0000081033-94-000014.txt           
PUBLIC SERVICE ELECTRIC & GAS CO                              11-K        81033       1994-05-20  edgar/data/81033/0000081033-94-000015.txt           
PUBLIC SERVICE ELECTRIC & GAS CO                              424B3       81033       1994-05-18  edgar/data/81033/0000081033-94-000012.txt           
PUBLIC SERVICE ELECTRIC & GAS CO                              424B3       81033       1994-05-18  edgar/data/81033/0000081033-94-000013.txt           
PUBLIC SERVICE ELECTRIC & GAS CO                              8-K         81033       1994-06-15  edgar/data/81033/0000081033-94-000016.txt           
PUBLIC SERVICE ENTERPRISE GROUP INC                           10-Q        788784      1994-05-13  edgar/data/788784/0000788784-94-000009.txt          
PUBLIC SERVICE ENTERPRISE GROUP INC                           8-K         788784      1994-06-15  edgar/data/788784/0000081033-94-000016.txt          
PUBLICKER INDUSTRIES INC                                      SC 13G/A    81050       1994-06-13  edgar/data/81050/0000906344-94-000022.txt           
PUBLIX SUPER MARKETS INC                                      10-Q        81061       1994-05-09  edgar/data/81061/0000950144-94-000993.txt           
PUBLIX SUPER MARKETS INC                                      DEF 14A     81061       1994-04-18  edgar/data/81061/0000950144-94-000868.txt           
PUERTO RICAN CEMENT CO INC                                    10-Q        81076       1994-05-16  edgar/data/81076/0000950144-94-001093.txt           
PUGET SOUND POWER & LIGHT CO /WA/                             10-Q        81100       1994-05-13  edgar/data/81100/0000081100-94-000018.txt           
PUGET SOUND POWER & LIGHT CO /WA/                             424B2       81100       1994-05-24  edgar/data/81100/0000081100-94-000020.txt           
PUGET SOUND POWER & LIGHT CO /WA/                             8-K         81100       1994-05-05  edgar/data/81100/0000081100-94-000016.txt           
PUGET SOUND POWER & LIGHT CO /WA/                             8-K         81100       1994-06-06  edgar/data/81100/0000081100-94-000023.txt           
PULITZER PUBLISHING CO                                        10-Q        805357      1994-05-09  edgar/data/805357/0000950124-94-000959.txt          
PULITZER PUBLISHING CO                                        DEF 14A     805357      1994-04-08  edgar/data/805357/0000950124-94-000715.txt          
PULITZER PUBLISHING CO                                        SC 13G      805357      1994-04-01  edgar/data/805357/0000729057-94-000101.txt          
PURITAN BENNETT CORP                                          10-K        81199       1994-05-02  edgar/data/81199/0000950131-94-000577.txt           
PURITAN BENNETT CORP                                          10-Q        81199       1994-06-13  edgar/data/81199/0000950131-94-001001.txt           
PURITAN BENNETT CORP                                          11-K        81199       1994-06-21  edgar/data/81199/0000950131-94-001022.txt           
PURITAN BENNETT CORP                                          DEF 14A     81199       1994-05-03  edgar/data/81199/0000950131-94-000584.txt           
PUTNAM AMERICAN GOVERNMENT INCOME FUND                        DEFA14A     759827      1994-04-29  edgar/data/759827/0000787836-94-000024.txt          
PUTNAM AMERICAN GOVERNMENT INCOME FUND                        DEFA14A     759827      1994-04-29  edgar/data/759827/0000787836-94-000025.txt          
PUTNAM AMERICAN GOVERNMENT INCOME FUND                        N-30D       759827      1994-06-02  edgar/data/759827/0000759827-94-000012.txt          
PUTNAM AMERICAN GOVERNMENT INCOME FUND                        NSAR-A      759827      1994-05-27  edgar/data/759827/0000759827-94-000010.txt          
PUTNAM AMERICAN GOVERNMENT INCOME FUND                        NSAR-A/A    759827      1994-05-31  edgar/data/759827/0000759827-94-000011.txt          
PUTNAM ARIZONA TAX EXEMPT INCOME FUND                         497         869392      1994-06-17  edgar/data/869392/0000869392-94-000004.txt          
PUTNAM ARIZONA TAX EXEMPT INCOME FUND                         N-30D       869392      1994-04-28  edgar/data/869392/0000869392-94-000003.txt          
PUTNAM ARIZONA TAX EXEMPT INCOME FUND                         NSAR-A      869392      1994-04-27  edgar/data/869392/0000869392-94-000002.txt          
PUTNAM ASIA PACIFIC GROWTH FUND                               N-30D       868649      1994-05-26  edgar/data/868649/0000848077-94-000003.txt          
PUTNAM ASIA PACIFIC GROWTH FUND                               NSAR-A      868649      1994-05-27  edgar/data/868649/0000868649-94-000002.txt          
PUTNAM ASSET ALLOCATION FUNDS                                 485APOS     914209      1994-06-29  edgar/data/914209/0000914209-94-000007.txt          
PUTNAM ASSET ALLOCATION FUNDS                                 497         914209      1994-04-04  edgar/data/914209/0000914209-94-000004.txt          
PUTNAM ASSET ALLOCATION FUNDS                                 497         914209      1994-06-06  edgar/data/914209/0000914209-94-000005.txt          
PUTNAM ASSET ALLOCATION FUNDS                                 497         914209      1994-06-14  edgar/data/914209/0000914209-94-000006.txt          
PUTNAM ASSET ALLOCATION FUNDS                                 N-30D       914209      1994-06-08  edgar/data/914209/0000950146-94-000115.txt          
PUTNAM CALIFORNIA INVESTMENT GRADE MUNICIPAL TRUST            N-30D       892980      1994-06-30  edgar/data/892980/0000892980-94-000003.txt          
PUTNAM CALIFORNIA INVESTMENT GRADE MUNICIPAL TRUST            NSAR-B      892980      1994-06-29  edgar/data/892980/0000892980-94-000001.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      485APOS     711402      1994-04-01  edgar/data/711402/0000711402-94-000005.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      485APOS     711402      1994-05-20  edgar/data/711402/0000711402-94-000009.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      497         711402      1994-04-04  edgar/data/711402/0000821545-94-000004.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      497         711402      1994-04-04  edgar/data/711402/0000821545-94-000005.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      497         711402      1994-06-01  edgar/data/711402/0000711402-94-000013.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      497         711402      1994-06-02  edgar/data/711402/0000711402-94-000015.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      497         711402      1994-06-03  edgar/data/711402/0000711402-94-000016.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      497J        711402      1994-06-02  edgar/data/711402/0000711402-94-000014.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      N-30D       711402      1994-05-26  edgar/data/711402/0000848077-94-000002.txt          
PUTNAM CALIFORNIA TAX EXEMPT INCOME FUND                      NSAR-A      711402      1994-05-27  edgar/data/711402/0000711402-94-000012.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                485APOS     821545      1994-04-01  edgar/data/821545/0000711402-94-000005.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                485APOS     821545      1994-05-20  edgar/data/821545/0000711402-94-000009.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                497         821545      1994-04-04  edgar/data/821545/0000821545-94-000004.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                497         821545      1994-04-04  edgar/data/821545/0000821545-94-000005.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                497         821545      1994-06-01  edgar/data/821545/0000711402-94-000013.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                497         821545      1994-06-02  edgar/data/821545/0000711402-94-000015.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                497J        821545      1994-06-02  edgar/data/821545/0000711402-94-000014.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                N-30D       821545      1994-06-02  edgar/data/821545/0000950146-94-000108.txt          
PUTNAM CALIFORNIA TAX EXEMPT MONEY MARKET FUND                NSAR-A      821545      1994-05-27  edgar/data/821545/0000821545-94-000006.txt          
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-04-13  edgar/data/81247/0000787836-94-000022.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-04-13  edgar/data/81247/0000787836-94-000023.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-04-15  edgar/data/81247/0000205802-94-000015.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-04-29  edgar/data/81247/0000787836-94-000024.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-04-29  edgar/data/81247/0000787836-94-000025.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-05-11  edgar/data/81247/0000081247-94-000011.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-05-11  edgar/data/81247/0000081247-94-000014.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-05-12  edgar/data/81247/0000081247-94-000015.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-05-31  edgar/data/81247/0000081247-94-000016.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-06-03  edgar/data/81247/0000081247-94-000017.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        DEFA14A     81247       1994-06-03  edgar/data/81247/0000081247-94-000018.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        N-30D       81247       1994-06-30  edgar/data/81247/0000950109-94-001130.txt           
PUTNAM CONVERTIBLE INCOME GROWTH TRUST                        NSAR-A      81247       1994-06-29  edgar/data/81247/0000081247-94-000019.txt           
PUTNAM CORPORATE ASSET TRUST /MA                              497J        730178      1994-04-04  edgar/data/730178/0000730178-94-000007.txt          
PUTNAM DAILY DIVIDEND TRUST                                   N-30D       81248       1994-06-27  edgar/data/81248/0000914120-94-000002.txt           
PUTNAM DAILY DIVIDEND TRUST                                   NSAR-A      81248       1994-06-29  edgar/data/81248/0000081248-94-000007.txt           
PUTNAM DIVERSIFIED EQUITY TRUST                               497         921264      1994-06-27  edgar/data/921264/0000921264-94-000008.txt          
PUTNAM DIVERSIFIED EQUITY TRUST                               N-1A EL     921264      1994-04-14  edgar/data/921264/0000921264-94-000003.txt          
PUTNAM DIVERSIFIED EQUITY TRUST                               N-1A EL/A   921264      1994-05-25  edgar/data/921264/0000921264-94-000006.txt          
PUTNAM DIVERSIFIED EQUITY TRUST                               N-8A        921264      1994-04-14  edgar/data/921264/0000921264-94-000002.txt          
PUTNAM DIVERSIFIED INCOME TRUST                               497         836622      1994-05-06  edgar/data/836622/0000836622-94-000002.txt          
