Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    December 31, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
NUVEEN TAX EXEMPT UNIT TRUST SERIES 738                       24F-2NT     883080      1994-10-21  edgar/data/883080/0000883053-94-001189.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 738                       497         883080      1994-10-31  edgar/data/883080/0000774467-94-002045.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 739                       24F-2NT     883082      1994-10-21  edgar/data/883082/0000883053-94-001190.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 739                       497         883082      1994-10-31  edgar/data/883082/0000774467-94-002046.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 740                       24F-2NT     883083      1994-10-21  edgar/data/883083/0000883053-94-001191.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 740                       497         883083      1994-10-31  edgar/data/883083/0000774467-94-002047.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 741                       24F-2NT     883085      1994-10-21  edgar/data/883085/0000883053-94-001192.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 741                       497         883085      1994-10-31  edgar/data/883085/0000774467-94-002048.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 742                       24F-2NT     883086      1994-10-21  edgar/data/883086/0000883053-94-001193.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 742                       497         883086      1994-10-31  edgar/data/883086/0000774467-94-002049.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 743                       24F-2NT     883087      1994-10-21  edgar/data/883087/0000883053-94-001194.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 743                       497         883087      1994-10-31  edgar/data/883087/0000774467-94-002050.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 744                       24F-2NT     883088      1994-10-21  edgar/data/883088/0000883053-94-001195.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 744                       497         883088      1994-10-31  edgar/data/883088/0000774467-94-002051.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 745                       24F-2NT     883090      1994-10-21  edgar/data/883090/0000883053-94-001196.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 745                       497         883090      1994-10-31  edgar/data/883090/0000774467-94-002052.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 746                       24F-2NT     883091      1994-10-21  edgar/data/883091/0000883053-94-001197.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 746                       497         883091      1994-10-31  edgar/data/883091/0000774467-94-002053.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 747                       24F-2NT     883094      1994-10-21  edgar/data/883094/0000883053-94-001198.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 747                       497         883094      1994-10-31  edgar/data/883094/0000774467-94-002054.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 748                       24F-2NT     883095      1994-10-21  edgar/data/883095/0000883053-94-001199.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 748                       497         883095      1994-10-31  edgar/data/883095/0000774467-94-002055.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 749                       24F-2NT     883096      1994-10-21  edgar/data/883096/0000883053-94-001200.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 749                       497         883096      1994-10-31  edgar/data/883096/0000774467-94-002056.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 750                       24F-2NT     883097      1994-10-21  edgar/data/883097/0000883053-94-001201.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 750                       497         883097      1994-10-31  edgar/data/883097/0000774467-94-002057.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 753                       24F-2NT     925829      1994-10-21  edgar/data/925829/0000883053-94-001204.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 753                       497         925829      1994-10-31  edgar/data/925829/0000774467-94-002060.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 754                       24F-2NT     925830      1994-10-21  edgar/data/925830/0000883053-94-001205.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 754                       497         925830      1994-10-31  edgar/data/925830/0000774467-94-002061.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 755                       24F-2NT     925831      1994-10-21  edgar/data/925831/0000883053-94-001206.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 755                       497         925831      1994-10-31  edgar/data/925831/0000774467-94-002062.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 757                       487         925834      1994-10-12  edgar/data/925834/0000883053-94-000166.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 757                       497         925834      1994-10-13  edgar/data/925834/0000883053-94-000167.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 757                       497         925834      1994-10-31  edgar/data/925834/0000774467-94-002064.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 758                       487         925835      1994-10-14  edgar/data/925835/0000883053-94-000168.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 758                       497         925835      1994-10-17  edgar/data/925835/0000883053-94-000232.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 758                       497         925835      1994-10-31  edgar/data/925835/0000774467-94-002065.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 759                       487         925837      1994-10-19  edgar/data/925837/0000883053-94-001078.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 759                       497         925837      1994-10-20  edgar/data/925837/0000883053-94-001142.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 759                       497         925837      1994-10-31  edgar/data/925837/0000774467-94-002066.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 760                       487         925838      1994-10-21  edgar/data/925838/0000883053-94-001182.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 760                       497         925838      1994-10-24  edgar/data/925838/0000883053-94-001208.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 760                       497         925838      1994-10-31  edgar/data/925838/0000774467-94-002067.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 760                       S-6EL24     925838      1994-10-03  edgar/data/925838/0000883053-94-000157.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 761                       487         925840      1994-10-26  edgar/data/925840/0000883053-94-001209.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 761                       497         925840      1994-10-27  edgar/data/925840/0000883053-94-001210.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 761                       497         925840      1994-10-31  edgar/data/925840/0000774467-94-002068.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 761                       S-6EL24     925840      1994-10-06  edgar/data/925840/0000883053-94-000160.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 762                       487         925842      1994-10-28  edgar/data/925842/0000883053-94-001214.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 762                       497         925842      1994-10-31  edgar/data/925842/0000883053-94-001216.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 762                       S-6EL24     925842      1994-10-06  edgar/data/925842/0000883053-94-000161.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 763                       487         925843      1994-11-02  edgar/data/925843/0000883053-94-001217.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 763                       497         925843      1994-11-03  edgar/data/925843/0000883053-94-001218.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 763                       S-6EL24     925843      1994-10-07  edgar/data/925843/0000883053-94-000162.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 764                       487         925844      1994-11-07  edgar/data/925844/0000883053-94-001219.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 764                       497         925844      1994-11-08  edgar/data/925844/0000883053-94-001221.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 764                       S-6EL24     925844      1994-10-07  edgar/data/925844/0000883053-94-000163.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 765                       487         925845      1994-11-10  edgar/data/925845/0000883053-94-001223.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 765                       497         925845      1994-11-14  edgar/data/925845/0000883053-94-001224.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 765                       S-6EL24     925845      1994-10-07  edgar/data/925845/0000883053-94-000164.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 766                       487         925847      1994-11-16  edgar/data/925847/0000883053-94-001227.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 766                       497         925847      1994-11-17  edgar/data/925847/0000883053-94-001228.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 766                       S-6EL24     925847      1994-10-07  edgar/data/925847/0000883053-94-000165.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 767                       487         925848      1994-11-18  edgar/data/925848/0000883053-94-001229.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 767                       497         925848      1994-11-21  edgar/data/925848/0000883053-94-001230.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 767                       S-6EL24     925848      1994-11-07  edgar/data/925848/0000883053-94-001220.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 768                       487         925849      1994-11-22  edgar/data/925849/0000883053-94-001231.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 768                       497         925849      1994-11-23  edgar/data/925849/0000883053-94-001232.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 768                       S-6EL24     925849      1994-11-08  edgar/data/925849/0000883053-94-001222.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 769                       487         925850      1994-11-29  edgar/data/925850/0000883053-94-001235.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 769                       497         925850      1994-11-30  edgar/data/925850/0000883053-94-001236.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 769                       S-6EL24     925850      1994-11-14  edgar/data/925850/0000883053-94-001225.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 770                       487         925851      1994-12-02  edgar/data/925851/0000883053-94-001239.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 770                       497         925851      1994-12-05  edgar/data/925851/0000883053-94-001240.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 770                       S-6EL24     925851      1994-11-14  edgar/data/925851/0000883053-94-001226.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 771                       487         925852      1994-12-06  edgar/data/925852/0000883053-94-001242.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 771                       497         925852      1994-12-07  edgar/data/925852/0000883053-94-001244.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 771                       S-6EL24     925852      1994-11-23  edgar/data/925852/0000883053-94-001233.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 772                       487         925853      1994-12-07  edgar/data/925853/0000883053-94-001243.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 772                       497         925853      1994-12-08  edgar/data/925853/0000883053-94-001245.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 772                       S-6EL24     925853      1994-11-30  edgar/data/925853/0000883053-94-001237.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 773                       487         925854      1994-12-13  edgar/data/925854/0000883053-94-001250.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 773                       497         925854      1994-12-14  edgar/data/925854/0000883053-94-001251.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 773                       S-6EL24     925854      1994-11-30  edgar/data/925854/0000883053-94-001238.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 774                       487         925855      1994-12-16  edgar/data/925855/0000883053-94-001254.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 774                       497         925855      1994-12-19  edgar/data/925855/0000883053-94-001255.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 774                       S-6EL24     925855      1994-12-06  edgar/data/925855/0000883053-94-001241.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 775                       487         925858      1994-12-21  edgar/data/925858/0000883053-94-001256.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 775                       497         925858      1994-12-22  edgar/data/925858/0000883053-94-001257.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 775                       S-6EL24     925858      1994-12-09  edgar/data/925858/0000883053-94-001246.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 776                       487         925859      1994-12-29  edgar/data/925859/0000883053-94-001258.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 776                       497         925859      1994-12-30  edgar/data/925859/0000883053-94-001261.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 776                       S-6EL24     925859      1994-12-09  edgar/data/925859/0000883053-94-001247.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 777                       S-6EL24     925860      1994-12-09  edgar/data/925860/0000883053-94-001248.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 778                       S-6EL24     925861      1994-12-12  edgar/data/925861/0000883053-94-001249.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 779                       S-6EL24     925862      1994-12-14  edgar/data/925862/0000883053-94-001252.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 780                       S-6EL24     925863      1994-12-29  edgar/data/925863/0000883053-94-001260.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 781                       S-6EL24     925865      1994-12-30  edgar/data/925865/0000883053-94-001262.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 85 - NATIONAL TRUST 85    497         73499       1994-10-31  edgar/data/73499/0000774467-94-002124.txt           
NUVEEN TAX EXEMPT UNIT TRUST SERIES 92 NATIONAL TRUST 92      497         202770      1994-10-31  edgar/data/202770/0000774467-94-002125.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 93 NATIONAL TRUST 93      497         202771      1994-10-31  edgar/data/202771/0000774467-94-002126.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 94 NATIONAL TRUST 94      497         202772      1994-10-31  edgar/data/202772/0000774467-94-002127.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 96 - NATIONAL TRUST 96    497         205723      1994-10-31  edgar/data/205723/0000774467-94-002128.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 97 - NATIONAL TRUST 97    497         216745      1994-10-31  edgar/data/216745/0000774467-94-002129.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 98 NATIONAL TRUST 98      485BPOS     216746      1994-12-01  edgar/data/216746/0000774467-94-002474.txt          
NUVEEN TAX EXEMPT UNIT TRUST SERIES 98 NATIONAL TRUST 98      497         216746      1994-10-31  edgar/data/216746/0000774467-94-002130.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 1                   24F-2NT     277264      1994-10-14  edgar/data/277264/0000883053-94-000931.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 100                 24F-2NT     724210      1994-10-14  edgar/data/724210/0000883053-94-000999.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 100                 485BPOS     724210      1994-12-23  edgar/data/724210/0000774467-94-002603.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 100                 497         724210      1994-10-31  edgar/data/724210/0000774467-94-002229.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 101                 24F-2NT     724409      1994-10-14  edgar/data/724409/0000883053-94-001000.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 101                 485BPOS     724409      1994-12-23  edgar/data/724409/0000774467-94-002604.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 101                 497         724409      1994-10-31  edgar/data/724409/0000774467-94-002230.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 102                 24F-2NT     725132      1994-10-14  edgar/data/725132/0000883053-94-001001.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 102                 485BPOS     725132      1994-12-23  edgar/data/725132/0000774467-94-002605.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 102                 497         725132      1994-10-31  edgar/data/725132/0000774467-94-002231.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 103                 24F-2NT     725538      1994-10-14  edgar/data/725538/0000883053-94-001002.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 103                 497         725538      1994-10-31  edgar/data/725538/0000774467-94-002232.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 104                 24F-2NT     725792      1994-10-14  edgar/data/725792/0000883053-94-001003.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 104                 497         725792      1994-10-31  edgar/data/725792/0000774467-94-002233.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 105                 24F-2NT     726559      1994-10-14  edgar/data/726559/0000883053-94-001004.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 105                 497         726559      1994-10-31  edgar/data/726559/0000774467-94-002234.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 106                 24F-2NT     727041      1994-10-14  edgar/data/727041/0000883053-94-001005.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 106                 497         727041      1994-10-31  edgar/data/727041/0000774467-94-002235.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 107                 24F-2NT     727224      1994-10-14  edgar/data/727224/0000883053-94-001006.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 107                 497         727224      1994-10-31  edgar/data/727224/0000774467-94-002236.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 108                 24F-2NT     728252      1994-10-14  edgar/data/728252/0000883053-94-001007.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 108                 497         728252      1994-10-31  edgar/data/728252/0000774467-94-002237.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 109                 24F-2NT     729307      1994-10-14  edgar/data/729307/0000883053-94-001008.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 11                  24F-2NT     318188      1994-10-14  edgar/data/318188/0000883053-94-000938.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 110                 24F-2NT     729640      1994-10-14  edgar/data/729640/0000883053-94-001009.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 110                 497         729640      1994-10-31  edgar/data/729640/0000774467-94-002238.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 111                 24F-2NT     730216      1994-10-14  edgar/data/730216/0000883053-94-001010.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 111                 497         730216      1994-10-31  edgar/data/730216/0000774467-94-002239.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 112                 24F-2NT     730618      1994-10-14  edgar/data/730618/0000883053-94-001011.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 112                 497         730618      1994-10-31  edgar/data/730618/0000774467-94-002240.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 113                 24F-2NT     731189      1994-10-14  edgar/data/731189/0000883053-94-001012.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 114                 24F-2NT     731755      1994-10-14  edgar/data/731755/0000883053-94-001013.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 114                 497         731755      1994-10-31  edgar/data/731755/0000774467-94-002241.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 115                 24F-2NT     732292      1994-10-14  edgar/data/732292/0000883053-94-001014.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 115                 497         732292      1994-10-31  edgar/data/732292/0000774467-94-002242.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 116                 24F-2NT     732686      1994-10-14  edgar/data/732686/0000883053-94-001015.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 116                 497         732686      1994-10-31  edgar/data/732686/0000774467-94-002243.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 117                 24F-2NT     732783      1994-10-14  edgar/data/732783/0000883053-94-001016.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 117                 497         732783      1994-10-31  edgar/data/732783/0000774467-94-002244.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 118                 24F-2NT     733779      1994-10-14  edgar/data/733779/0000883053-94-001017.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 118                 497         733779      1994-10-31  edgar/data/733779/0000774467-94-002245.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 119                 24F-2NT     735291      1994-10-14  edgar/data/735291/0000883053-94-001018.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 119                 497         735291      1994-10-31  edgar/data/735291/0000774467-94-002246.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 120                 24F-2NT     736732      1994-10-14  edgar/data/736732/0000883053-94-001019.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 120                 497         736732      1994-10-31  edgar/data/736732/0000774467-94-002247.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 121                 24F-2NT     736746      1994-10-14  edgar/data/736746/0000883053-94-001020.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 121                 497         736746      1994-10-31  edgar/data/736746/0000774467-94-002248.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 122                 24F-2NT     736941      1994-10-14  edgar/data/736941/0000883053-94-001021.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 122                 497         736941      1994-10-31  edgar/data/736941/0000774467-94-002249.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 123                 24F-2NT     736293      1994-10-14  edgar/data/736293/0000883053-94-001022.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 123                 497         736293      1994-10-31  edgar/data/736293/0000774467-94-002250.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 124                 24F-2NT     737569      1994-10-14  edgar/data/737569/0000883053-94-001023.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 125                 24F-2NT     737906      1994-10-14  edgar/data/737906/0000883053-94-001024.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 125                 497         737906      1994-10-31  edgar/data/737906/0000774467-94-002251.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 126                 24F-2NT     738172      1994-10-14  edgar/data/738172/0000883053-94-001025.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 126                 497         738172      1994-10-31  edgar/data/738172/0000774467-94-002252.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 127                 24F-2NT     739451      1994-10-14  edgar/data/739451/0000883053-94-001026.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 127                 497         739451      1994-10-31  edgar/data/739451/0000774467-94-002253.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 128                 24F-2NT     740056      1994-10-14  edgar/data/740056/0000883053-94-001027.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 128                 497         740056      1994-10-31  edgar/data/740056/0000774467-94-002254.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 129                 24F-2NT     740567      1994-10-14  edgar/data/740567/0000883053-94-001028.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 130                 24F-2NT     740815      1994-10-14  edgar/data/740815/0000883053-94-001029.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 130                 497         740815      1994-10-31  edgar/data/740815/0000774467-94-002255.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 131                 24F-2NT     741246      1994-10-14  edgar/data/741246/0000883053-94-001030.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 131                 497         741246      1994-10-31  edgar/data/741246/0000774467-94-002256.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 132                 24F-2NT     741389      1994-10-14  edgar/data/741389/0000883053-94-001031.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 133                 24F-2NT     741802      1994-10-14  edgar/data/741802/0000883053-94-001032.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 133                 497         741802      1994-10-31  edgar/data/741802/0000774467-94-002257.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 134                 24F-2NT     742280      1994-10-14  edgar/data/742280/0000883053-94-001033.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 134                 497         742280      1994-10-31  edgar/data/742280/0000774467-94-002258.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 135                 24F-2NT     742688      1994-10-14  edgar/data/742688/0000883053-94-001034.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 135                 497         742688      1994-10-31  edgar/data/742688/0000774467-94-002259.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 136                 24F-2NT     743440      1994-10-14  edgar/data/743440/0000883053-94-001035.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 136                 497         743440      1994-10-31  edgar/data/743440/0000774467-94-002260.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 137                 24F-2NT     744466      1994-10-14  edgar/data/744466/0000883053-94-001036.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 137                 497         744466      1994-10-31  edgar/data/744466/0000774467-94-002261.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 138                 24F-2NT     745169      1994-10-14  edgar/data/745169/0000883053-94-001037.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 138                 497         745169      1994-10-31  edgar/data/745169/0000774467-94-002262.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 140                 24F-2NT     746635      1994-10-14  edgar/data/746635/0000883053-94-001039.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 141                 24F-2NT     747544      1994-10-14  edgar/data/747544/0000883053-94-001040.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 141                 485BPOS     747544      1994-10-24  edgar/data/747544/0000774467-94-001470.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 141                 497         747544      1994-10-31  edgar/data/747544/0000774467-94-002264.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 142                 24F-2NT     748096      1994-10-14  edgar/data/748096/0000883053-94-001041.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 142                 485BPOS     748096      1994-10-24  edgar/data/748096/0000774467-94-001471.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 142                 497         748096      1994-10-31  edgar/data/748096/0000774467-94-002265.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 143                 24F-2NT     748230      1994-10-14  edgar/data/748230/0000883053-94-001042.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 143                 485BPOS     748230      1994-10-24  edgar/data/748230/0000774467-94-001472.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 143                 497         748230      1994-10-31  edgar/data/748230/0000774467-94-002266.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 144                 24F-2NT     748361      1994-10-14  edgar/data/748361/0000883053-94-001043.txt          
NUVEEN TAX EXEMPT UNIT TRUST STATE SERIES 144                 485BPOS     748361      1994-10-24  edgar/data/748361/0000774467-94-001473.txt          
